Name,Instructor,Level,Star,Rate,Video,Reading,Quiz,Time,Link,Count_Instructor
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,12,2,4,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,12,1,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,13,2,4,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,15,1,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,13,2,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,4,2,2,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Mildred Cho, Laurence Baker",Beginner level,4.8,746,1,3,1,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,12,2,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,16,3,4,2,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,12,2,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,18,2,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,19,4,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,11,3,3,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,7,2,1,0.85,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Nigam Shah, Steven Bagley, David Magnus",Beginner level,4.6,237,1,3,0,1,https://www.coursera.org/specializations/ai-healthcare,3
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,7,6,3,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,8,2,3,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,10,3,3,2,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,5,2,3,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,9,2,3,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,6,4,3,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,8,3,1,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Serena Yeung",Beginner level,4.8,335,1,0,0,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,10,2,3,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,15,2,4,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,19,2,5,2,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,18,2,5,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,18,2,4,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,0,0,0,0.5,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Tina Hernandez-Boussard, Mildred Cho",Beginner level,4.5,166,0,0,0,1,https://www.coursera.org/specializations/ai-healthcare,2
Stanford University,"Matthew Lungren, Nigam Shah, Serena Yeung, Tina Hernandez-Boussard, Laurence Baker",Advanced level,4.7,143,0,0,0,2,https://www.coursera.org/specializations/ai-healthcare,5
Stanford University,"Matthew Lungren, Nigam Shah, Serena Yeung, Tina Hernandez-Boussard, Laurence Baker",Advanced level,4.7,143,0,0,0,2,https://www.coursera.org/specializations/ai-healthcare,5
Stanford University,"Matthew Lungren, Nigam Shah, Serena Yeung, Tina Hernandez-Boussard, Laurence Baker",Advanced level,4.7,143,0,0,0,2,https://www.coursera.org/specializations/ai-healthcare,5
Stanford University,"Matthew Lungren, Nigam Shah, Serena Yeung, Tina Hernandez-Boussard, Laurence Baker",Advanced level,4.7,143,0,0,0,2,https://www.coursera.org/specializations/ai-healthcare,5
Stanford University,"Matthew Lungren, Nigam Shah, Serena Yeung, Tina Hernandez-Boussard, Laurence Baker",Advanced level,4.7,143,0,0,0,1,https://www.coursera.org/specializations/ai-healthcare,5
Stanford University,Tim Roughgarden,Intermediate level,4.8,5131,13,3,2,3,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,5131,11,2,2,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,5131,9,1,2,3,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,5131,11,3,3,5,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1949,9,4,2,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1949,4,2,2,2,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1949,9,1,2,3,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1949,9,3,3,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1230,16,4,2,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1230,16,2,2,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1230,11,1,2,2,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,1230,10,3,3,3,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,795,14,4,2,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,795,11,2,2,3,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,795,6,1,2,2,https://www.coursera.org/specializations/algorithms,1
Stanford University,Tim Roughgarden,Intermediate level,4.8,795,11,3,3,4,https://www.coursera.org/specializations/algorithms,1
Stanford University,"Maya Adam, MD",Beginner level,4.9,240,6,2,7,2,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.9,240,5,1,5,2,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.9,240,4,2,3,1,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.9,240,4,3,3,1,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.7,126,4,2,4,1,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.7,126,5,0,6,1,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.7,126,3,0,4,1,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.7,126,3,0,4,1,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.6,97,7,4,4,2,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.6,97,7,7,0,2,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.6,97,11,7,0,2,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Maya Adam, MD",Beginner level,4.6,97,12,10,0,4,https://www.coursera.org/specializations/food-sustainability-mindful-eating-healthy-cooking,2
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,13991,20,1,3,3,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,13991,10,0,2,4,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,13991,12,0,4,7,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,3619,17,1,4,6,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,3619,15,0,4,8,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,3619,17,0,3,8,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,3619,14,0,3,7,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,1786,13,2,2,9,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,1786,15,0,3,10,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Andrew Ng, Aarti Bagul, Geoff Ladwig, Eddy Shyu",Beginner level,4.9,1786,18,0,3,7,https://www.coursera.org/specializations/machine-learning-introduction,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,8,6,4,0.63,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,3,7,4,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,2,6,4,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,2,7,4,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,2,4,3,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,0,0,0,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,60,0,0,0,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio, Joshua C. Fronk, Manuela Kogon",Intermediate level,4.6,18,7,2,1,0.47,https://www.coursera.org/specializations/palliative-care-always,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio, Joshua C. Fronk, Manuela Kogon",Intermediate level,4.6,18,2,5,3,1,https://www.coursera.org/specializations/palliative-care-always,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio, Joshua C. Fronk, Manuela Kogon",Intermediate level,4.6,18,3,8,5,1,https://www.coursera.org/specializations/palliative-care-always,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio, Joshua C. Fronk, Manuela Kogon",Intermediate level,4.6,18,4,5,3,2,https://www.coursera.org/specializations/palliative-care-always,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio, Joshua C. Fronk, Manuela Kogon",Intermediate level,4.6,18,0,0,0,1,https://www.coursera.org/specializations/palliative-care-always,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio, Joshua C. Fronk, Manuela Kogon",Intermediate level,4.6,18,0,0,0,2,https://www.coursera.org/specializations/palliative-care-always,4
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,14,11,2,1,0.37,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,14,3,6,3,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,14,4,8,4,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,14,4,7,2,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,14,0,0,0,1,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.6,14,0,0,0,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.4,22,18,3,1,0.4,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.4,22,5,7,4,3,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.4,22,4,6,3,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.4,22,0,0,0,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Beginner level,4.4,22,0,0,0,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Intermediate level,4.7,12,0,0,0,0.28,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Intermediate level,4.7,12,0,0,0,5,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Intermediate level,4.7,12,0,0,0,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Intermediate level,4.7,12,0,0,0,3,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Intermediate level,4.7,12,0,0,0,2,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,"Kavitha Ramchandran, Jan DeNofrio",Intermediate level,4.7,12,0,0,0,0.08,https://www.coursera.org/specializations/palliative-care-always,2
Stanford University,Daphne Koller,Advanced level,4.6,1416,4,6,1,1,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,1416,15,0,3,11,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,1416,4,0,1,1,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,1416,4,0,2,11,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,1416,7,0,2,17,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,1416,3,0,2,22,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,1416,1,0,1,0.88,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,2,0,1,0.42,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,4,0,2,1,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,9,0,1,18,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,5,0,2,1,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,5,0,1,14,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,1,0,1,0.82,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,482,1,0,0,0.7,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,1,0,2,0.25,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,6,0,1,0.97,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,5,0,2,2,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,3,0,2,21,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,7,0,1,17,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,5,0,0,22,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,1,0,0,0.83,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Stanford University,Daphne Koller,Advanced level,4.6,297,1,0,0,0.4,https://www.coursera.org/specializations/probabilistic-graphical-models,1
Duke University,Jon Reifschneider,Beginner level,4.7,236,10,2,1,1,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,236,8,1,1,1,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,236,8,1,1,1,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,236,6,1,1,1,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,236,7,1,1,2,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,236,9,2,1,6,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.8,89,9,3,1,2,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.8,89,8,2,1,2,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.8,89,8,2,1,2,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.8,89,8,2,1,2,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.8,89,8,2,1,6,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,44,12,5,1,4,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,44,8,3,1,3,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,44,6,3,1,3,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Jon Reifschneider,Beginner level,4.7,44,7,2,1,6,https://www.coursera.org/specializations/ai-product-management-duke,1
Duke University,Noah Gift,Beginner level,4.5,204,5,3,1,1,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.5,204,12,3,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.5,204,13,7,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.5,204,11,3,1,2,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.5,204,17,5,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.4,84,5,3,1,1,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.4,84,16,8,1,4,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.4,84,14,4,1,2,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Beginner level,4.4,84,11,3,0,2,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.1,62,24,6,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.1,62,9,1,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.1,62,22,2,1,4,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.1,62,14,3,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.5,64,15,5,1,2,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.5,64,21,2,1,3,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Noah Gift,Intermediate level,4.5,64,22,2,1,4,https://www.coursera.org/specializations/building-cloud-computing-solutions-at-scale,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,1,1,2,0.2,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,6,2,2,1,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,7,3,2,0.83,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,9,3,2,2,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,6,4,0,0.83,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,0,0,0,2,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,0,0,0,0.83,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.7,5497,0,0,0,4,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,2590,7,6,3,0.33,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,2590,7,5,3,3,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,2590,11,5,3,3,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,2590,11,6,3,3,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,2590,0,0,0,5,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,1669,1,2,2,0.37,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,1669,8,3,3,2,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,1669,3,5,3,2,https://www.coursera.org/specializations/statistics,1
Duke University,Mine A87etinkaya-Rundel,Beginner level,4.8,1669,7,6,0,5,https://www.coursera.org/specializations/statistics,1
Duke University,Cam Harvey,Beginner level,4.8,1257,6,2,1,2,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Beginner level,4.8,1257,6,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Beginner level,4.8,1257,5,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Beginner level,4.8,1257,2,0,1,0.97,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,367,3,1,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,367,3,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,367,5,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,367,7,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,242,9,1,1,2,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,242,6,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,242,8,0,1,2,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,242,2,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,234,4,1,1,2,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,234,5,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,234,4,0,1,0.98,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,234,3,0,1,1,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,Cam Harvey,Intermediate level,4.9,234,2,0,0,0.32,https://www.coursera.org/specializations/decentralized-finance-duke,1
Duke University,"Manuel Adelino, David Robinson",Intermediate level,4.4,661,5,1,1,0.95,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manuel Adelino, David Robinson",Intermediate level,4.4,661,10,0,1,1,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manuel Adelino, David Robinson",Intermediate level,4.4,661,4,0,1,0.6,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manuel Adelino, David Robinson",Intermediate level,4.4,661,9,0,10,2,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manuel Adelino, David Robinson",Intermediate level,4.4,661,5,0,5,0.9,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manju Puri, David Robinson",Intermediate level,4.5,202,6,1,1,1,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manju Puri, David Robinson",Intermediate level,4.5,202,6,4,1,1,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manju Puri, David Robinson",Intermediate level,4.5,202,9,3,1,2,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,"Manju Puri, David Robinson",Intermediate level,4.5,202,6,0,1,1,https://www.coursera.org/specializations/entrepreneurial-finance,2
Duke University,Cam Harvey,Intermediate level,4.7,346,10,0,4,1,https://www.coursera.org/specializations/entrepreneurial-finance,1
Duke University,Cam Harvey,Intermediate level,4.7,346,10,0,2,1,https://www.coursera.org/specializations/entrepreneurial-finance,1
